host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
251166866,2019-03-25,"Pinheiros, Sao Paulo, Brazil",a few days or more,0.25,0.67,f,2.0,t,t
251188628,2019-03-25,"New York, New York, United States",within a few hours,1.0,0.75,f,0.0,t,t
251564307,2019-03-27,"New York, New York, United States",within an hour,0.9,1.0,f,3.0,t,t
251704655,2019-03-28,"Franklin Square, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
251781156,2019-03-28,US,within a few hours,1.0,0.76,t,1.0,t,t
251805741,2019-03-28,"Pompano Beach, Florida, United States",within an hour,1.0,0.94,t,0.0,t,f
251817531,2019-03-28,US,within an hour,0.97,0.99,t,6.0,t,t
251820880,2019-03-28,"Brooklyn, New York, United States",within a day,0.9,0.94,f,1.0,t,f
251846535,2019-03-28,US,within an hour,1.0,1.0,f,1.0,t,f
251991421,2019-03-29,"New York, New York, United States",within an hour,1.0,0.97,f,1.0,t,t
252026677,2019-03-29,US,within an hour,1.0,0.97,t,1.0,t,t
252171508,2019-03-30,US,within an hour,1.0,0.94,t,1.0,t,t
252191305,2019-03-30,US,a few days or more,0.0,0.95,t,1.0,t,t
252372862,2019-03-31,US,within an hour,1.0,1.0,t,0.0,t,f
252601272,2019-04-01,US,within an hour,1.0,0.96,f,1.0,t,f
252628456,2019-04-01,"Brooklyn, New York, United States",within an hour,1.0,0.83,t,1.0,t,t
252641467,2019-04-01,"The Bronx, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
252765359,2019-04-02,"Brooklyn, New York, United States",within a day,0.8,0.7,f,1.0,t,t
252796752,2019-04-02,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
252797307,2019-04-02,"New York, New York, United States",within an hour,1.0,0.96,t,0.0,t,t
252819295,2019-04-02,"New York, New York, United States",within an hour,1.0,1.0,f,6.0,t,t
253110236,2019-04-03,US,within an hour,0.9,0.9,t,1.0,t,f
253111673,2019-04-03,"Winter Haven, Florida, United States",within an hour,1.0,1.0,f,1.0,t,t
253308587,2019-04-04,RU,within an hour,1.0,0.64,f,1.0,t,t
253332603,2019-04-04,"Brooklyn, New York, United States",within an hour,0.83,0.99,t,4.0,t,t
253347863,2019-04-04,"New York, New York, United States",within an hour,0.95,0.93,f,1.0,t,f
253350246,2019-04-04,"New York, New York, United States",within an hour,1.0,0.98,f,0.0,t,t
253354074,2019-04-04,US,within an hour,1.0,0.93,f,2.0,t,f
253448038,2019-04-05,US,within an hour,1.0,0.99,t,2.0,t,f
253637395,2019-04-06,"Salisbury, Connecticut, United States",within a day,0.7,0.5,f,0.0,t,f
253753123,2019-04-07,US,within an hour,1.0,0.84,t,3.0,t,t
253836845,2019-04-07,FR,within a few hours,1.0,0.95,t,13.0,t,t
253839975,2019-04-07,"Jersey City, New Jersey, United States",within an hour,1.0,1.0,f,14.0,t,t
253888808,2019-04-07,US,within a day,0.9,0.57,f,1.0,t,t
254015746,2019-04-08,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
254074080,2019-04-08,"New York, New York, United States",within a few hours,0.92,0.87,f,1.0,t,f
254107226,2019-04-08,"New York, New York, United States",within an hour,1.0,0.67,f,1.0,t,t
254320440,2019-04-09,US,within a few hours,1.0,0.76,f,1.0,t,t
254365166,2019-04-09,"Brooklyn, New York, United States",within a few hours,1.0,1.0,f,2.0,t,t
254372359,2019-04-09,US,within an hour,1.0,1.0,f,0.0,t,t
254394047,2019-04-09,US,within an hour,1.0,1.0,f,1.0,t,t
254422852,2019-04-09,US,within an hour,1.0,0.99,f,7.0,t,t
254509494,2019-04-10,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
254542999,2019-04-10,"Queens, New York, United States",within an hour,1.0,0.95,f,1.0,t,f
254771644,2019-04-10,US,within an hour,1.0,0.96,t,1.0,t,f
255420742,2019-04-12,"Brooklyn, New York, United States",within a few hours,0.96,0.82,f,1.0,t,f
255448841,2019-04-12,"New York, New York, United States",within an hour,1.0,0.79,f,3.0,t,f
255526462,2019-04-13,"New York, New York, United States",within an hour,1.0,0.67,f,3.0,t,t
255787023,2019-04-14,"Brooklyn, New York, United States",within an hour,1.0,0.89,t,1.0,t,t
255853430,2019-04-14,"New York, New York, United States",within an hour,0.92,0.99,f,1.0,t,t
255882354,2019-04-14,US,within an hour,0.9,0.98,f,1.0,t,f
255919428,2019-04-15,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
256032762,2019-04-15,"New York, New York, United States",a few days or more,0.4,0.92,f,5.0,t,t
256065299,2019-04-15,"Brooklyn, New York, United States",within a few hours,1.0,0.67,f,0.0,t,f
256071378,2019-04-15,"New York, New York, United States",within an hour,0.9,0.97,t,1.0,t,f
256088916,2019-04-15,US,within an hour,1.0,1.0,f,1.0,t,t
256197494,2019-04-16,US,within an hour,0.75,0.93,f,1.0,t,f
256462453,2019-04-17,"Queens, New York, United States",within a day,1.0,1.0,t,3.0,t,t
256533375,2019-04-17,US,within an hour,1.0,0.75,f,0.0,t,t
256634262,2019-04-18,"Brooklyn, New York, United States",within an hour,1.0,0.92,t,3.0,t,t
256726587,2019-04-18,PH,within an hour,1.0,0.8,f,1.0,t,t
256743247,2019-04-19,"New York, New York, United States",within a few hours,1.0,0.91,t,4.0,t,t
256878517,2019-04-19,"New York, New York, United States",within a few hours,0.97,0.97,t,1.0,t,t
256899020,2019-04-19,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
256966373,2019-04-20,"Staten Island, New York, United States",within an hour,1.0,0.87,t,2.0,t,t
257035928,2019-04-20,US,within a few hours,0.8,0.73,t,1.0,t,f
257282534,2019-04-22,DE,within an hour,0.92,1.0,f,0.0,t,t
257396181,2019-04-22,US,within an hour,1.0,1.0,t,0.0,t,t
257567667,2019-04-23,"New York, New York, United States",within a few hours,1.0,0.91,f,5.0,t,f
257576232,2019-04-23,"New York, New York, United States",within an hour,0.95,0.97,f,1.0,t,t
257629980,2019-04-23,US,within an hour,1.0,0.79,f,1.0,t,f
257685807,2019-04-23,US,within a few hours,1.0,0.94,t,1.0,t,f
257766613,2019-04-24,"New York, New York, United States",within an hour,0.96,0.79,f,0.0,t,t
257802323,2019-04-24,US,within a few hours,0.93,0.92,f,1.0,t,t
257832423,2019-04-24,"New York, New York, United States",a few days or more,0.0,0.82,f,1.0,t,t
257866899,2019-04-24,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,t
257888723,2019-04-24,US,within a day,0.5,1.0,f,1.0,t,t
257993786,2019-04-25,US,within an hour,1.0,0.9,t,3.0,t,t
257995608,2019-04-25,"New York, New York, United States",within an hour,0.99,0.97,f,5.0,t,t
258001528,2019-04-25,US,a few days or more,0.0,1.0,f,0.0,t,t
258003068,2019-04-25,US,within a few hours,1.0,1.0,f,0.0,t,t
258035043,2019-04-25,"Brooklyn, New York, United States",within an hour,1.0,0.98,f,2.0,t,t
258230385,2019-04-26,"New York, New York, United States",within a few hours,0.9,0.8,t,1.0,t,t
258243498,2019-04-26,US,within an hour,1.0,0.83,t,3.0,t,t
258247777,2019-04-26,US,within an hour,1.0,0.91,f,7.0,t,t
258431072,2019-04-27,"New York, New York, United States",within an hour,0.93,0.96,f,4.0,t,t
258468184,2019-04-28,US,within an hour,1.0,1.0,t,1.0,t,f
258555841,2019-04-28,"New York, New York, United States",within a few hours,1.0,1.0,f,0.0,t,t
258589420,2019-04-28,US,within an hour,0.9,0.98,f,4.0,t,t
258601081,2019-04-28,"New York, New York, United States",within an hour,1.0,0.95,t,0.0,t,t
258629443,2019-04-28,"New York, New York, United States",within an hour,1.0,0.73,t,0.0,t,t
258663772,2019-04-28,"New York, New York, United States",a few days or more,0.0,0.99,f,1.0,t,t
258742885,2019-04-29,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
258753303,2019-04-29,US,within a few hours,0.9,0.97,f,1.0,t,t
258806401,2019-04-29,"New York, New York, United States",within a few hours,1.0,0.82,f,1.0,t,f
258819365,2019-04-29,"Brooklyn, New York, United States",within a few hours,0.7,0.66,f,0.0,t,t
258856587,2019-04-29,"New York, New York, United States",within a few hours,1.0,0.78,f,0.0,t,t
258978893,2019-04-30,"Brooklyn, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
259063599,2019-04-30,US,within a day,0.5,1.0,f,1.0,t,f
259066380,2019-04-30,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
259169672,2019-05-01,"New York, New York, United States",within an hour,0.99,0.94,f,8.0,t,t
259207391,2019-05-01,"Queens, New York, United States",within an hour,1.0,1.0,f,3.0,t,t
259218257,2019-05-01,"Queens, New York, United States",a few days or more,0.0,1.0,f,1.0,t,t
259229690,2019-05-01,US,within an hour,1.0,1.0,f,4.0,t,f
259261655,2019-05-01,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
259271575,2019-05-01,"Queens, New York, United States",within a few hours,1.0,0.0,f,1.0,t,t
259325636,2019-05-02,"New York, New York, United States",within an hour,1.0,0.83,t,2.0,t,t
259426283,2019-05-02,"New York, New York, United States",a few days or more,0.43,0.67,f,0.0,t,t
259468466,2019-05-02,"Brooklyn, New York, United States",within an hour,0.87,0.99,t,2.0,t,f
259502983,2019-05-02,"Brooklyn, New York, United States",within a few hours,0.75,0.94,f,1.0,t,f
259669775,2019-05-03,US,within a few hours,1.0,0.76,t,2.0,t,t
259775791,2019-05-04,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
259776956,2019-05-04,"Brooklyn, New York, United States",within an hour,1.0,0.96,f,5.0,t,t
259838485,2019-05-04,US,within an hour,1.0,0.78,t,1.0,t,t
259968021,2019-05-05,US,a few days or more,0.0,1.0,f,1.0,t,t
260156883,2019-05-06,"New York, New York, United States",within a few hours,1.0,0.87,f,0.0,t,t
260191397,2019-05-06,"New York, New York, United States",within an hour,0.67,1.0,f,11.0,t,t
260193759,2019-05-06,US,a few days or more,0.43,1.0,f,5.0,t,t
260209224,2019-05-06,"Queens, New York, United States",within an hour,0.95,1.0,f,3.0,t,t
260258030,2019-05-06,"Queens, New York, United States",within an hour,1.0,1.0,f,4.0,t,f
260415060,2019-05-07,"Barnstable, Massachusetts, United States",within an hour,0.81,1.0,f,0.0,t,t
260425153,2019-05-07,US,within an hour,0.96,0.98,f,15.0,t,t
260577152,2019-05-08,"New York, New York, United States",a few days or more,0.0,1.0,f,9.0,t,t
260589412,2019-05-08,"New York, New York, United States",within an hour,1.0,0.88,f,0.0,t,t
260618374,2019-05-08,US,within a day,0.9,1.0,f,13.0,t,f
260639745,2019-05-08,"New York, New York, United States",within an hour,0.79,0.98,f,14.0,t,t
260821048,2019-05-09,"Queens, New York, United States",within an hour,1.0,0.97,t,2.0,t,t
260839723,2019-05-09,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
260842282,2019-05-09,"Queens, New York, United States",within an hour,1.0,0.97,f,2.0,t,t
260861596,2019-05-09,"New York, New York, United States",a few days or more,0.4,0.97,f,7.0,t,f
260879160,2019-05-09,"New York, New York, United States",within a few hours,0.89,0.91,f,1.0,t,f
260987211,2019-05-10,US,within an hour,0.9,0.97,f,5.0,t,t
261007573,2019-05-10,US,within an hour,0.75,0.96,f,2.0,t,t
261036755,2019-05-10,"Deer Park, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
261072969,2019-05-10,"Princeton, New Jersey, United States",within a few hours,1.0,1.0,f,10.0,t,t
261167972,2019-05-11,"Brooklyn, New York, United States",within an hour,1.0,0.94,f,4.0,t,f
261375719,2019-05-12,"Clinton Corners, New York, United States",within an hour,1.0,0.97,f,3.0,t,t
261467487,2019-05-13,IL,within an hour,1.0,1.0,f,2.0,t,t
261560877,2019-05-13,US,within an hour,1.0,0.7,f,2.0,t,t
261563626,2019-05-13,US,within an hour,0.93,0.97,f,1.0,t,f
261581535,2019-05-13,"New York, New York, United States",within a few hours,1.0,0.97,f,1.0,t,t
261632622,2019-05-13,"New York, New York, United States",within a few hours,0.94,0.97,f,9.0,t,t
261647593,2019-05-13,"Queens, New York, United States",within a few hours,1.0,0.89,t,2.0,t,t
261654878,2019-05-13,"Brooklyn, New York, United States",within an hour,1.0,0.71,t,1.0,t,t
261750091,2019-05-14,US,within an hour,0.75,1.0,t,7.0,t,t
261854722,2019-05-14,US,within an hour,1.0,1.0,t,1.0,t,f
261995854,2019-05-15,"Queens, New York, United States",within an hour,1.0,0.82,t,1.0,t,f
262035496,2019-05-15,"New York, New York, United States",within an hour,0.9,0.98,t,1.0,t,f
262116941,2019-05-15,US,within a few hours,1.0,1.0,f,1.0,t,t
262186227,2019-05-16,"Queens, New York, United States",within an hour,1.0,1.0,f,3.0,t,f
262224408,2019-05-16,US,within an hour,0.96,0.99,f,7.0,t,t
262257479,2019-05-16,US,within an hour,0.8,0.98,f,10.0,t,t
262360035,2019-05-17,"Saddle River, New Jersey, United States",within an hour,1.0,1.0,f,5.0,t,t
262409844,2019-05-17,US,a few days or more,0.43,0.94,f,0.0,t,t
262452748,2019-05-17,"Queens, New York, United States",within a day,0.7,0.99,f,9.0,t,t
262657892,2019-05-18,US,within a few hours,0.93,0.92,f,5.0,t,t
262985820,2019-05-20,US,within a day,0.5,0.97,f,11.0,t,t
262999899,2019-05-20,"New York, New York, United States",within an hour,1.0,0.94,f,1.0,t,t
263201642,2019-05-21,"New York, New York, United States",within a day,0.5,0.99,f,5.0,t,t
263229425,2019-05-21,"Chicago, Illinois, United States",a few days or more,0.0,0.0,f,3.0,t,t
263451630,2019-05-22,"Brooklyn, New York, United States",within a day,0.5,0.73,f,0.0,t,f
263564835,2019-05-22,US,within a day,0.5,0.75,f,1.0,t,f
263566379,2019-05-22,US,within an hour,0.82,0.85,f,1.0,t,f
263690856,2019-05-23,US,within a day,0.5,0.5,f,1.0,t,t
263694567,2019-05-23,US,a few days or more,0.0,0.62,f,1.0,t,t
263720409,2019-05-23,"Queens, New York, United States",within an hour,0.8,1.0,f,5.0,t,t
263721494,2019-05-23,"Queens, New York, United States",within a day,0.6,1.0,f,1.0,t,f
263740985,2019-05-23,US,within a day,0.5,0.67,f,3.0,t,t
263742622,2019-05-23,"Queens, New York, United States",within an hour,0.86,0.92,f,2.0,t,f
263896353,2019-05-24,"New York, New York, United States",within a day,0.83,0.87,f,2.0,t,t
263916265,2019-05-24,US,within an hour,0.7,0.81,f,2.0,t,t
263984220,2019-05-24,US,within an hour,1.0,0.67,f,1.0,t,f
264088176,2019-05-25,"New York, New York, United States",within an hour,1.0,0.85,t,1.0,t,t
264092618,2019-05-25,"Queens, New York, United States",within an hour,1.0,0.87,f,5.0,t,t
264393536,2019-05-27,"Brooklyn, New York, United States",within an hour,1.0,0.94,f,0.0,t,f
264569855,2019-05-27,"Brooklyn, New York, United States",within an hour,1.0,0.81,t,1.0,t,t
264728394,2019-05-28,US,within an hour,1.0,0.82,f,1.0,t,t
264774047,2019-05-28,"Bowie, Texas, United States",within a day,1.0,0.71,f,2.0,t,f
264814648,2019-05-28,"Brooklyn, New York, United States",within an hour,1.0,0.91,f,1.0,t,t
264850701,2019-05-28,US,within an hour,1.0,0.5,f,2.0,t,t
264934283,2019-05-29,"New York, New York, United States",within an hour,1.0,0.61,t,2.0,t,t
264962468,2019-05-29,US,within an hour,0.95,0.95,f,1.0,t,t
264963423,2019-05-29,"Brooklyn, New York, United States",within an hour,1.0,0.97,t,1.0,t,t
264966630,2019-05-29,"Brooklyn, New York, United States",within an hour,1.0,0.71,f,0.0,t,t
264983168,2019-05-29,US,within an hour,1.0,0.83,f,1.0,t,t
264990100,2019-05-29,"Brooklyn, New York, United States",within an hour,1.0,0.74,t,1.0,t,t
265043054,2019-05-29,"Queens, New York, United States",within a day,1.0,0.83,t,1.0,t,t
265068881,2019-05-29,"New York, New York, United States",within a day,0.6,0.75,f,1.0,t,t
265171569,2019-05-30,"Queens, New York, United States",within an hour,1.0,0.63,f,1.0,t,t
265172138,2019-05-30,"Rhode Island, United States",a few days or more,0.0,1.0,f,0.0,t,f
265192385,2019-05-30,"New York, New York, United States",within an hour,0.85,0.9,t,1.0,t,t
265246760,2019-05-30,"New York, New York, United States",within a few hours,1.0,0.91,t,0.0,t,t
265372312,2019-05-31,US,within an hour,0.81,0.99,f,1.0,t,t
265413038,2019-05-31,"New York, New York, United States",within an hour,1.0,0.97,t,0.0,t,t
265420923,2019-05-31,"New York, New York, United States",within an hour,1.0,0.91,t,2.0,t,t
265424495,2019-05-31,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
265458818,2019-05-31,"New York, New York, United States",within an hour,1.0,0.95,f,6.0,t,t
265498730,2019-05-31,"New York, New York, United States",a few days or more,0.55,0.89,f,1.0,t,t
265506523,2019-05-31,US,within a few hours,1.0,0.33,t,1.0,t,t
265576141,2019-06-01,US,within an hour,1.0,0.6,f,1.0,t,f
265648986,2019-06-01,"New York, New York, United States",within a few hours,1.0,0.83,f,1.0,t,t
265662009,2019-06-01,"New York, New York, United States",within an hour,1.0,1.0,t,0.0,t,t
265678295,2019-06-01,"New York, New York, United States",within an hour,1.0,0.97,t,1.0,t,t
265888743,2019-06-02,US,within a few hours,1.0,0.6,t,1.0,t,t
266071516,2019-06-03,US,within an hour,1.0,0.6,f,0.0,t,f
266092932,2019-06-03,"New York, New York, United States",within a few hours,1.0,0.94,t,4.0,t,t
266291058,2019-06-04,"New York, New York, United States",within a day,1.0,0.82,t,1.0,t,t
266316634,2019-06-04,US,within a day,0.8,0.5,f,1.0,t,f
266346965,2019-06-04,"New York, New York, United States",within a few hours,1.0,0.93,f,2.0,t,f
266388174,2019-06-04,"Queens, New York, United States",within a day,1.0,0.9,f,1.0,t,t
266476728,2019-06-05,US,within an hour,1.0,0.6,t,0.0,t,f
266502082,2019-06-05,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
266505967,2019-06-05,US,within an hour,1.0,0.83,f,1.0,t,t
266533448,2019-06-05,"46 W 17th Street, New York, NY",within an hour,0.94,0.99,f,1.0,t,t
266554612,2019-06-05,"Brooklyn, New York, United States",within an hour,1.0,0.91,f,2.0,t,t
266569093,2019-06-05,"New York, New York, United States",within a day,0.7,0.86,f,0.0,t,t
266609191,2019-06-05,"New York, New York, United States",within an hour,1.0,0.73,t,1.0,t,t
266627618,2019-06-05,"The Bronx, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
266645207,2019-06-05,US,within a few hours,1.0,0.96,t,0.0,t,f
266651586,2019-06-06,"Queens, New York, United States",a few days or more,0.1,0.0,f,2.0,t,t
266741420,2019-06-06,US,within an hour,0.75,0.99,f,4.0,t,t
266752544,2019-06-06,"Alicante, Valencian Community, Spain",within an hour,0.9,1.0,f,1.0,t,t
266755066,2019-06-06,US,within an hour,0.96,0.98,f,5.0,t,t
266764027,2019-06-06,"New York, New York, United States",within an hour,0.93,0.98,f,5.0,t,t
266797018,2019-06-06,US,within an hour,1.0,0.97,t,15.0,t,t
266989293,2019-06-07,US,within an hour,0.91,0.99,f,7.0,t,t
267015745,2019-06-07,US,within an hour,1.0,0.97,f,1.0,t,t
267163589,2019-06-08,"Brooklyn, New York, United States",within an hour,1.0,0.81,t,0.0,t,t
267272502,2019-06-09,"The Bronx, New York, United States",within a few hours,1.0,0.89,t,16.0,t,t
